replicate,dataset,model,utility
304,medqa,DeepSeek-R1-0528-Qwen3-8B,0.8180628272251309
304,medqa,Fin-R1,0.6020942408376964
304,medqa,GLM-Z1-9B-0414,0.7198952879581152
304,medqa,Intern-S1-mini,0.693717277486911
304,medqa,Qwen2.5-Coder-7B-Instruct,0.4895287958115183
304,medqa,Qwen3-8B,0.7801047120418848
304,medqa,gemma-2-9b-it,0.6518324607329843
304,medqa,glm-4-9b-chat,0.606020942408377
304,meld,DeepSeek-R1-0528-Qwen3-8B,0.516914749661705
304,meld,Fin-R1,0.5074424898511503
304,meld,GLM-Z1-9B-0414,0.4749661705006766
304,meld,Intern-S1-mini,0.4979702300405954
304,meld,Qwen2.5-Coder-7B-Instruct,0.5223274695534507
304,meld,Qwen3-8B,0.5331529093369418
304,meld,gemma-2-9b-it,0.543978349120433
304,meld,glm-4-9b-chat,0.5196211096075778
305,emorynlp,DeepSeek-R1-0528-Qwen3-8B,0.3875598086124402
305,emorynlp,Fin-R1,0.3492822966507177
305,emorynlp,GLM-Z1-9B-0414,0.39473684210526316
305,emorynlp,Intern-S1-mini,0.36363636363636365
305,emorynlp,Qwen2.5-Coder-7B-Instruct,0.31100478468899523
305,emorynlp,Qwen3-8B,0.37799043062200954
305,emorynlp,gemma-2-9b-it,0.4138755980861244
305,emorynlp,glm-4-9b-chat,0.36363636363636365
305,finqa,DeepSeek-R1-0528-Qwen3-8B,0.690406976744186
305,finqa,Fin-R1,0.6700581395348837
305,finqa,GLM-Z1-9B-0414,0.6569767441860465
305,finqa,Intern-S1-mini,0.6816860465116279
305,finqa,Qwen2.5-Coder-7B-Instruct,0.6322674418604651
305,finqa,Qwen3-8B,0.7223837209302325
305,finqa,gemma-2-9b-it,0.6322674418604651
305,finqa,glm-4-9b-chat,0.5450581395348837
305,humaneval,DeepSeek-R1-0528-Qwen3-8B,0.22448979591836735
305,humaneval,Fin-R1,0.7448979591836735
305,humaneval,GLM-Z1-9B-0414,0.5714285714285714
305,humaneval,Intern-S1-mini,0.45918367346938777
305,humaneval,Qwen2.5-Coder-7B-Instruct,0.826530612244898
305,humaneval,Qwen3-8B,0.673469387755102
305,humaneval,gemma-2-9b-it,0.6530612244897959
305,humaneval,glm-4-9b-chat,0.7653061224489796
305,korbench,DeepSeek-R1-0528-Qwen3-8B,0.5386666666666666
305,korbench,Fin-R1,0.292
305,korbench,GLM-Z1-9B-0414,0.5346666666666666
305,korbench,Intern-S1-mini,0.5653333333333334
305,korbench,Qwen2.5-Coder-7B-Instruct,0.316
305,korbench,Qwen3-8B,0.516
305,korbench,gemma-2-9b-it,0.316
305,korbench,glm-4-9b-chat,0.336
305,math500,DeepSeek-R1-0528-Qwen3-8B,0.9366666666666666
305,math500,Fin-R1,0.76
305,math500,GLM-Z1-9B-0414,0.9533333333333334
305,math500,Intern-S1-mini,0.94
305,math500,Qwen2.5-Coder-7B-Instruct,0.6833333333333333
305,math500,Qwen3-8B,0.9466666666666667
305,math500,gemma-2-9b-it,0.49666666666666665
305,math500,glm-4-9b-chat,0.54
305,mbpp,DeepSeek-R1-0528-Qwen3-8B,0.3595890410958904
305,mbpp,Fin-R1,0.7123287671232876
305,mbpp,GLM-Z1-9B-0414,0.6232876712328768
305,mbpp,Intern-S1-mini,0.4589041095890411
305,mbpp,Qwen2.5-Coder-7B-Instruct,0.7636986301369864
305,mbpp,Qwen3-8B,0.5547945205479452
305,mbpp,gemma-2-9b-it,0.625
305,mbpp,glm-4-9b-chat,0.613013698630137
305,medqa,DeepSeek-R1-0528-Qwen3-8B,0.8036649214659686
305,medqa,Fin-R1,0.6413612565445026
305,medqa,GLM-Z1-9B-0414,0.7172774869109948
305,medqa,Intern-S1-mini,0.7094240837696335
305,medqa,Qwen2.5-Coder-7B-Instruct,0.5026178010471204
305,medqa,Qwen3-8B,0.7787958115183246
305,medqa,gemma-2-9b-it,0.6544502617801047
305,medqa,glm-4-9b-chat,0.6256544502617801
305,meld,DeepSeek-R1-0528-Qwen3-8B,0.5047361299052774
305,meld,Fin-R1,0.510148849797023
305,meld,GLM-Z1-9B-0414,0.4654939106901218
305,meld,Intern-S1-mini,0.5060893098782138
305,meld,Qwen2.5-Coder-7B-Instruct,0.5196211096075778
305,meld,Qwen3-8B,0.5345060893098782
305,meld,gemma-2-9b-it,0.516914749661705
305,meld,glm-4-9b-chat,0.543978349120433
306,emorynlp,DeepSeek-R1-0528-Qwen3-8B,0.34688995215311
306,emorynlp,Fin-R1,0.3397129186602871
306,emorynlp,GLM-Z1-9B-0414,0.3253588516746411
306,emorynlp,Intern-S1-mini,0.33253588516746413
306,emorynlp,Qwen2.5-Coder-7B-Instruct,0.3277511961722488
306,emorynlp,Qwen3-8B,0.36363636363636365
306,emorynlp,gemma-2-9b-it,0.3708133971291866
306,emorynlp,glm-4-9b-chat,0.3803827751196172
306,finqa,DeepSeek-R1-0528-Qwen3-8B,0.7267441860465116
306,finqa,Fin-R1,0.7209302325581395
306,finqa,GLM-Z1-9B-0414,0.7223837209302325
306,finqa,Intern-S1-mini,0.7281976744186046
306,finqa,Qwen2.5-Coder-7B-Instruct,0.6598837209302325
306,finqa,Qwen3-8B,0.7616279069767442
306,finqa,gemma-2-9b-it,0.6526162790697675
306,finqa,glm-4-9b-chat,0.5697674418604651
306,humaneval,DeepSeek-R1-0528-Qwen3-8B,0.1326530612244898
306,humaneval,Fin-R1,0.7040816326530612
306,humaneval,GLM-Z1-9B-0414,0.5204081632653061
306,humaneval,Intern-S1-mini,0.37755102040816324
306,humaneval,Qwen2.5-Coder-7B-Instruct,0.8061224489795918
306,humaneval,Qwen3-8B,0.6428571428571429
306,humaneval,gemma-2-9b-it,0.5306122448979592
306,humaneval,glm-4-9b-chat,0.7142857142857143
306,korbench,DeepSeek-R1-0528-Qwen3-8B,0.5693333333333334
306,korbench,Fin-R1,0.33466666666666667
306,korbench,GLM-Z1-9B-0414,0.5506666666666666
306,korbench,Intern-S1-mini,0.576
306,korbench,Qwen2.5-Coder-7B-Instruct,0.3253333333333333
306,korbench,Qwen3-8B,0.5213333333333333
306,korbench,gemma-2-9b-it,0.324
306,korbench,glm-4-9b-chat,0.376
306,math500,DeepSeek-R1-0528-Qwen3-8B,0.9433333333333334
306,math500,Fin-R1,0.7966666666666666
306,math500,GLM-Z1-9B-0414,0.9533333333333334
306,math500,Intern-S1-mini,0.9066666666666666
306,math500,Qwen2.5-Coder-7B-Instruct,0.72
306,math500,Qwen3-8B,0.9333333333333333
306,math500,gemma-2-9b-it,0.5166666666666667
306,math500,glm-4-9b-chat,0.5866666666666667
306,mbpp,DeepSeek-R1-0528-Qwen3-8B,0.3133561643835616
306,mbpp,Fin-R1,0.696917808219178
306,mbpp,GLM-Z1-9B-0414,0.625
306,mbpp,Intern-S1-mini,0.4315068493150685
306,mbpp,Qwen2.5-Coder-7B-Instruct,0.7602739726027398
306,mbpp,Qwen3-8B,0.5291095890410958
306,mbpp,gemma-2-9b-it,0.6164383561643836
306,mbpp,glm-4-9b-chat,0.6386986301369864
306,medqa,DeepSeek-R1-0528-Qwen3-8B,0.8049738219895288
306,medqa,Fin-R1,0.6151832460732984
306,medqa,GLM-Z1-9B-0414,0.7041884816753927
306,medqa,Intern-S1-mini,0.6649214659685864
306,medqa,Qwen2.5-Coder-7B-Instruct,0.4895287958115183
306,medqa,Qwen3-8B,0.7722513089005235
306,medqa,gemma-2-9b-it,0.6413612565445026
306,medqa,glm-4-9b-chat,0.6269633507853403
306,meld,DeepSeek-R1-0528-Qwen3-8B,0.503382949932341
306,meld,Fin-R1,0.4844384303112314
306,meld,GLM-Z1-9B-0414,0.4776725304465494
306,meld,Intern-S1-mini,0.489851150202977
306,meld,Qwen2.5-Coder-7B-Instruct,0.5250338294993234
306,meld,Qwen3-8B,0.5345060893098782
306,meld,gemma-2-9b-it,0.5128552097428958
306,meld,glm-4-9b-chat,0.523680649526387
307,emorynlp,DeepSeek-R1-0528-Qwen3-8B,0.3660287081339713
307,emorynlp,Fin-R1,0.37320574162679426
307,emorynlp,GLM-Z1-9B-0414,0.34210526315789475
307,emorynlp,Intern-S1-mini,0.35406698564593303
307,emorynlp,Qwen2.5-Coder-7B-Instruct,0.33253588516746413
307,emorynlp,Qwen3-8B,0.3708133971291866
307,emorynlp,gemma-2-9b-it,0.37799043062200954
307,emorynlp,glm-4-9b-chat,0.3708133971291866
307,finqa,DeepSeek-R1-0528-Qwen3-8B,0.6976744186046512
307,finqa,Fin-R1,0.6816860465116279
307,finqa,GLM-Z1-9B-0414,0.6787790697674418
307,finqa,Intern-S1-mini,0.6816860465116279
307,finqa,Qwen2.5-Coder-7B-Instruct,0.6046511627906976
307,finqa,Qwen3-8B,0.7311046511627907
307,finqa,gemma-2-9b-it,0.6569767441860465
307,finqa,glm-4-9b-chat,0.5973837209302325
307,humaneval,DeepSeek-R1-0528-Qwen3-8B,0.22448979591836735
307,humaneval,Fin-R1,0.7653061224489796
307,humaneval,GLM-Z1-9B-0414,0.6428571428571429
307,humaneval,Intern-S1-mini,0.4489795918367347
307,humaneval,Qwen2.5-Coder-7B-Instruct,0.9081632653061225
307,humaneval,Qwen3-8B,0.673469387755102
307,humaneval,gemma-2-9b-it,0.6020408163265306
307,humaneval,glm-4-9b-chat,0.7959183673469388
307,korbench,DeepSeek-R1-0528-Qwen3-8B,0.5466666666666666
307,korbench,Fin-R1,0.3253333333333333
307,korbench,GLM-Z1-9B-0414,0.5386666666666666
307,korbench,Intern-S1-mini,0.568
307,korbench,Qwen2.5-Coder-7B-Instruct,0.3453333333333333
307,korbench,Qwen3-8B,0.5253333333333333
307,korbench,gemma-2-9b-it,0.3373333333333333
307,korbench,glm-4-9b-chat,0.34933333333333333
307,math500,DeepSeek-R1-0528-Qwen3-8B,0.94
307,math500,Fin-R1,0.77
307,math500,GLM-Z1-9B-0414,0.9533333333333334
307,math500,Intern-S1-mini,0.9366666666666666
307,math500,Qwen2.5-Coder-7B-Instruct,0.6833333333333333
307,math500,Qwen3-8B,0.94
307,math500,gemma-2-9b-it,0.5366666666666666
307,math500,glm-4-9b-chat,0.5333333333333333
307,mbpp,DeepSeek-R1-0528-Qwen3-8B,0.3664383561643836
307,mbpp,Fin-R1,0.7106164383561644
307,mbpp,GLM-Z1-9B-0414,0.6678082191780822
307,mbpp,Intern-S1-mini,0.4349315068493151
307,mbpp,Qwen2.5-Coder-7B-Instruct,0.7808219178082192
307,mbpp,Qwen3-8B,0.571917808219178
307,mbpp,gemma-2-9b-it,0.5907534246575342
307,mbpp,glm-4-9b-chat,0.6095890410958904
307,medqa,DeepSeek-R1-0528-Qwen3-8B,0.8010471204188482
307,medqa,Fin-R1,0.6164921465968587
307,medqa,GLM-Z1-9B-0414,0.7225130890052356
307,medqa,Intern-S1-mini,0.7054973821989529
307,medqa,Qwen2.5-Coder-7B-Instruct,0.47643979057591623
307,medqa,Qwen3-8B,0.7971204188481675
307,medqa,gemma-2-9b-it,0.6335078534031413
307,medqa,glm-4-9b-chat,0.612565445026178
307,meld,DeepSeek-R1-0528-Qwen3-8B,0.48308525033829497
307,meld,Fin-R1,0.5060893098782138
307,meld,GLM-Z1-9B-0414,0.44519621109607577
307,meld,Intern-S1-mini,0.4939106901217862
307,meld,Qwen2.5-Coder-7B-Instruct,0.5074424898511503
307,meld,Qwen3-8B,0.4993234100135318
307,meld,gemma-2-9b-it,0.5128552097428958
307,meld,glm-4-9b-chat,0.523680649526387
308,emorynlp,DeepSeek-R1-0528-Qwen3-8B,0.41148325358851673
308,emorynlp,Fin-R1,0.3444976076555024
308,emorynlp,GLM-Z1-9B-0414,0.3660287081339713
308,emorynlp,Intern-S1-mini,0.36363636363636365
308,emorynlp,Qwen2.5-Coder-7B-Instruct,0.32057416267942584
308,emorynlp,Qwen3-8B,0.38995215311004783
308,emorynlp,gemma-2-9b-it,0.35645933014354064
308,emorynlp,glm-4-9b-chat,0.35645933014354064
308,finqa,DeepSeek-R1-0528-Qwen3-8B,0.7223837209302325
308,finqa,Fin-R1,0.6976744186046512
308,finqa,GLM-Z1-9B-0414,0.684593023255814
308,finqa,Intern-S1-mini,0.7180232558139535
308,finqa,Qwen2.5-Coder-7B-Instruct,0.6409883720930233
308,finqa,Qwen3-8B,0.7412790697674418
308,finqa,gemma-2-9b-it,0.6787790697674418
308,finqa,glm-4-9b-chat,0.5683139534883721
308,humaneval,DeepSeek-R1-0528-Qwen3-8B,0.20408163265306123
308,humaneval,Fin-R1,0.7448979591836735
308,humaneval,GLM-Z1-9B-0414,0.5510204081632653
308,humaneval,Intern-S1-mini,0.41836734693877553
308,humaneval,Qwen2.5-Coder-7B-Instruct,0.826530612244898
308,humaneval,Qwen3-8B,0.6326530612244898
308,humaneval,gemma-2-9b-it,0.6632653061224489
308,humaneval,glm-4-9b-chat,0.7959183673469388
308,korbench,DeepSeek-R1-0528-Qwen3-8B,0.5666666666666667
308,korbench,Fin-R1,0.344
308,korbench,GLM-Z1-9B-0414,0.568
308,korbench,Intern-S1-mini,0.5826666666666667
308,korbench,Qwen2.5-Coder-7B-Instruct,0.34933333333333333
308,korbench,Qwen3-8B,0.5493333333333333
308,korbench,gemma-2-9b-it,0.33466666666666667
308,korbench,glm-4-9b-chat,0.35333333333333333
308,math500,DeepSeek-R1-0528-Qwen3-8B,0.9433333333333334
308,math500,Fin-R1,0.7666666666666667
308,math500,GLM-Z1-9B-0414,0.94
308,math500,Intern-S1-mini,0.9166666666666666
308,math500,Qwen2.5-Coder-7B-Instruct,0.66
308,math500,Qwen3-8B,0.9266666666666666
308,math500,gemma-2-9b-it,0.5
308,math500,glm-4-9b-chat,0.5433333333333333
308,mbpp,DeepSeek-R1-0528-Qwen3-8B,0.3732876712328767
308,mbpp,Fin-R1,0.6883561643835616
308,mbpp,GLM-Z1-9B-0414,0.6147260273972602
308,mbpp,Intern-S1-mini,0.4417808219178082
308,mbpp,Qwen2.5-Coder-7B-Instruct,0.761986301369863
308,mbpp,Qwen3-8B,0.5428082191780822
308,mbpp,gemma-2-9b-it,0.6044520547945206
308,mbpp,glm-4-9b-chat,0.601027397260274
308,medqa,DeepSeek-R1-0528-Qwen3-8B,0.7958115183246073
308,medqa,Fin-R1,0.5955497382198953
308,medqa,GLM-Z1-9B-0414,0.6832460732984293
308,medqa,Intern-S1-mini,0.680628272251309
308,medqa,Qwen2.5-Coder-7B-Instruct,0.45157068062827227
308,medqa,Qwen3-8B,0.7643979057591623
308,medqa,gemma-2-9b-it,0.6256544502617801
308,medqa,glm-4-9b-chat,0.574607329842932
308,meld,DeepSeek-R1-0528-Qwen3-8B,0.5277401894451962
308,meld,Fin-R1,0.5399188092016238
308,meld,GLM-Z1-9B-0414,0.4736129905277402
308,meld,Intern-S1-mini,0.4912043301759134
308,meld,Qwen2.5-Coder-7B-Instruct,0.5223274695534507
308,meld,Qwen3-8B,0.550744248985115
308,meld,gemma-2-9b-it,0.5196211096075778
308,meld,glm-4-9b-chat,0.5615696887686062
309,emorynlp,DeepSeek-R1-0528-Qwen3-8B,0.3875598086124402
309,emorynlp,Fin-R1,0.3827751196172249
309,emorynlp,GLM-Z1-9B-0414,0.33014354066985646
309,emorynlp,Intern-S1-mini,0.3181818181818182
309,emorynlp,Qwen2.5-Coder-7B-Instruct,0.3181818181818182
309,emorynlp,Qwen3-8B,0.37559808612440193
309,emorynlp,gemma-2-9b-it,0.3588516746411483
309,emorynlp,glm-4-9b-chat,0.3660287081339713
309,finqa,DeepSeek-R1-0528-Qwen3-8B,0.6962209302325582
309,finqa,Fin-R1,0.6569767441860465
309,finqa,GLM-Z1-9B-0414,0.6802325581395349
309,finqa,Intern-S1-mini,0.690406976744186
309,finqa,Qwen2.5-Coder-7B-Instruct,0.6031976744186046
309,finqa,Qwen3-8B,0.7136627906976745
309,finqa,gemma-2-9b-it,0.6133720930232558
309,finqa,glm-4-9b-chat,0.5363372093023255
309,humaneval,DeepSeek-R1-0528-Qwen3-8B,0.2755102040816326
309,humaneval,Fin-R1,0.7346938775510204
309,humaneval,GLM-Z1-9B-0414,0.5306122448979592
309,humaneval,Intern-S1-mini,0.4489795918367347
309,humaneval,Qwen2.5-Coder-7B-Instruct,0.7857142857142857
309,humaneval,Qwen3-8B,0.6632653061224489
309,humaneval,gemma-2-9b-it,0.6224489795918368
309,humaneval,glm-4-9b-chat,0.7142857142857143
309,korbench,DeepSeek-R1-0528-Qwen3-8B,0.5746666666666667
309,korbench,Fin-R1,0.34933333333333333
309,korbench,GLM-Z1-9B-0414,0.5866666666666667
309,korbench,Intern-S1-mini,0.6
309,korbench,Qwen2.5-Coder-7B-Instruct,0.36933333333333335
309,korbench,Qwen3-8B,0.56
309,korbench,gemma-2-9b-it,0.37066666666666664
309,korbench,glm-4-9b-chat,0.384
309,math500,DeepSeek-R1-0528-Qwen3-8B,0.96
309,math500,Fin-R1,0.7733333333333333
309,math500,GLM-Z1-9B-0414,0.9566666666666667
309,math500,Intern-S1-mini,0.9233333333333333
309,math500,Qwen2.5-Coder-7B-Instruct,0.74
309,math500,Qwen3-8B,0.9433333333333334
309,math500,gemma-2-9b-it,0.5233333333333333
309,math500,glm-4-9b-chat,0.5466666666666666
309,mbpp,DeepSeek-R1-0528-Qwen3-8B,0.3373287671232877
309,mbpp,Fin-R1,0.690068493150685
309,mbpp,GLM-Z1-9B-0414,0.6284246575342466
309,mbpp,Intern-S1-mini,0.4623287671232877
309,mbpp,Qwen2.5-Coder-7B-Instruct,0.7551369863013698
309,mbpp,Qwen3-8B,0.5667808219178082
309,mbpp,gemma-2-9b-it,0.6267123287671232
309,mbpp,glm-4-9b-chat,0.6318493150684932
309,medqa,DeepSeek-R1-0528-Qwen3-8B,0.8167539267015707
309,medqa,Fin-R1,0.6243455497382199
309,medqa,GLM-Z1-9B-0414,0.7041884816753927
309,medqa,Intern-S1-mini,0.7041884816753927
309,medqa,Qwen2.5-Coder-7B-Instruct,0.5026178010471204
309,medqa,Qwen3-8B,0.7657068062827225
309,medqa,gemma-2-9b-it,0.6479057591623036
309,medqa,glm-4-9b-chat,0.6151832460732984
309,meld,DeepSeek-R1-0528-Qwen3-8B,0.530446549391069
309,meld,Fin-R1,0.5047361299052774
309,meld,GLM-Z1-9B-0414,0.46414073071718537
309,meld,Intern-S1-mini,0.4844384303112314
309,meld,Qwen2.5-Coder-7B-Instruct,0.5223274695534507
309,meld,Qwen3-8B,0.5520974289580515
309,meld,gemma-2-9b-it,0.5317997293640054
309,meld,glm-4-9b-chat,0.543978349120433
310,emorynlp,DeepSeek-R1-0528-Qwen3-8B,0.3827751196172249
310,emorynlp,Fin-R1,0.35645933014354064
310,emorynlp,GLM-Z1-9B-0414,0.31100478468899523
310,emorynlp,Intern-S1-mini,0.3492822966507177
310,emorynlp,Qwen2.5-Coder-7B-Instruct,0.35645933014354064
310,emorynlp,Qwen3-8B,0.37799043062200954
310,emorynlp,gemma-2-9b-it,0.38516746411483255
310,emorynlp,glm-4-9b-chat,0.38995215311004783
310,finqa,DeepSeek-R1-0528-Qwen3-8B,0.7093023255813954
310,finqa,Fin-R1,0.6831395348837209
310,finqa,GLM-Z1-9B-0414,0.6976744186046512
310,finqa,Intern-S1-mini,0.7063953488372093
310,finqa,Qwen2.5-Coder-7B-Instruct,0.6322674418604651
310,finqa,Qwen3-8B,0.7325581395348837
310,finqa,gemma-2-9b-it,0.6424418604651163
310,finqa,glm-4-9b-chat,0.5552325581395349
310,humaneval,DeepSeek-R1-0528-Qwen3-8B,0.20408163265306123
310,humaneval,Fin-R1,0.7142857142857143
310,humaneval,GLM-Z1-9B-0414,0.5408163265306123
310,humaneval,Intern-S1-mini,0.42857142857142855
310,humaneval,Qwen2.5-Coder-7B-Instruct,0.7755102040816326
310,humaneval,Qwen3-8B,0.6326530612244898
310,humaneval,gemma-2-9b-it,0.5816326530612245
310,humaneval,glm-4-9b-chat,0.7244897959183674
310,korbench,DeepSeek-R1-0528-Qwen3-8B,0.5706666666666667
310,korbench,Fin-R1,0.3546666666666667
310,korbench,GLM-Z1-9B-0414,0.5546666666666666
310,korbench,Intern-S1-mini,0.6093333333333333
310,korbench,Qwen2.5-Coder-7B-Instruct,0.36533333333333334
310,korbench,Qwen3-8B,0.5493333333333333
310,korbench,gemma-2-9b-it,0.37066666666666664
310,korbench,glm-4-9b-chat,0.39866666666666667
310,math500,DeepSeek-R1-0528-Qwen3-8B,0.9366666666666666
310,math500,Fin-R1,0.78
310,math500,GLM-Z1-9B-0414,0.9466666666666667
310,math500,Intern-S1-mini,0.9133333333333333
310,math500,Qwen2.5-Coder-7B-Instruct,0.7133333333333334
310,math500,Qwen3-8B,0.94
310,math500,gemma-2-9b-it,0.5
310,math500,glm-4-9b-chat,0.53
310,mbpp,DeepSeek-R1-0528-Qwen3-8B,0.3441780821917808
310,mbpp,Fin-R1,0.6883561643835616
310,mbpp,GLM-Z1-9B-0414,0.6215753424657534
310,mbpp,Intern-S1-mini,0.4229452054794521
310,mbpp,Qwen2.5-Coder-7B-Instruct,0.7345890410958904
310,mbpp,Qwen3-8B,0.535958904109589
310,mbpp,gemma-2-9b-it,0.6215753424657534
310,mbpp,glm-4-9b-chat,0.6113013698630136
310,medqa,DeepSeek-R1-0528-Qwen3-8B,0.7945026178010471
310,medqa,Fin-R1,0.587696335078534
310,medqa,GLM-Z1-9B-0414,0.6950261780104712
310,medqa,Intern-S1-mini,0.6963350785340314
310,medqa,Qwen2.5-Coder-7B-Instruct,0.4973821989528796
310,medqa,Qwen3-8B,0.756544502617801
310,medqa,gemma-2-9b-it,0.6243455497382199
310,medqa,glm-4-9b-chat,0.6020942408376964
310,meld,DeepSeek-R1-0528-Qwen3-8B,0.4939106901217862
310,meld,Fin-R1,0.4722598105548038
310,meld,GLM-Z1-9B-0414,0.46414073071718537
310,meld,Intern-S1-mini,0.4939106901217862
310,meld,Qwen2.5-Coder-7B-Instruct,0.523680649526387
310,meld,Qwen3-8B,0.5345060893098782
310,meld,gemma-2-9b-it,0.5466847090663058
310,meld,glm-4-9b-chat,0.5656292286874154
311,emorynlp,DeepSeek-R1-0528-Qwen3-8B,0.40669856459330145
311,emorynlp,Fin-R1,0.3373205741626794
311,emorynlp,GLM-Z1-9B-0414,0.3349282296650718
311,emorynlp,Intern-S1-mini,0.34210526315789475
311,emorynlp,Qwen2.5-Coder-7B-Instruct,0.37559808612440193
311,emorynlp,Qwen3-8B,0.38516746411483255
311,emorynlp,gemma-2-9b-it,0.3660287081339713
311,emorynlp,glm-4-9b-chat,0.36363636363636365
311,finqa,DeepSeek-R1-0528-Qwen3-8B,0.7354651162790697
311,finqa,Fin-R1,0.7151162790697675
311,finqa,GLM-Z1-9B-0414,0.7078488372093024
311,finqa,Intern-S1-mini,0.7122093023255814
311,finqa,Qwen2.5-Coder-7B-Instruct,0.6540697674418605
311,finqa,Qwen3-8B,0.7456395348837209
311,finqa,gemma-2-9b-it,0.6758720930232558
311,finqa,glm-4-9b-chat,0.6119186046511628
311,humaneval,DeepSeek-R1-0528-Qwen3-8B,0.29591836734693877
311,humaneval,Fin-R1,0.7448979591836735
311,humaneval,GLM-Z1-9B-0414,0.6632653061224489
311,humaneval,Intern-S1-mini,0.5
311,humaneval,Qwen2.5-Coder-7B-Instruct,0.7857142857142857
311,humaneval,Qwen3-8B,0.6836734693877551
311,humaneval,gemma-2-9b-it,0.5612244897959183
311,humaneval,glm-4-9b-chat,0.7040816326530612
311,korbench,DeepSeek-R1-0528-Qwen3-8B,0.5786666666666667
311,korbench,Fin-R1,0.32666666666666666
311,korbench,GLM-Z1-9B-0414,0.536
311,korbench,Intern-S1-mini,0.5826666666666667
311,korbench,Qwen2.5-Coder-7B-Instruct,0.3253333333333333
311,korbench,Qwen3-8B,0.5346666666666666
311,korbench,gemma-2-9b-it,0.336
311,korbench,glm-4-9b-chat,0.34
311,math500,DeepSeek-R1-0528-Qwen3-8B,0.95
311,math500,Fin-R1,0.7933333333333333
311,math500,GLM-Z1-9B-0414,0.96
311,math500,Intern-S1-mini,0.94
311,math500,Qwen2.5-Coder-7B-Instruct,0.72
311,math500,Qwen3-8B,0.95
311,math500,gemma-2-9b-it,0.5466666666666666
311,math500,glm-4-9b-chat,0.56
311,mbpp,DeepSeek-R1-0528-Qwen3-8B,0.3493150684931507
311,mbpp,Fin-R1,0.678082191780822
311,mbpp,GLM-Z1-9B-0414,0.6027397260273972
311,mbpp,Intern-S1-mini,0.4366438356164384
311,mbpp,Qwen2.5-Coder-7B-Instruct,0.7414383561643836
311,mbpp,Qwen3-8B,0.5667808219178082
311,mbpp,gemma-2-9b-it,0.5958904109589042
311,mbpp,glm-4-9b-chat,0.6044520547945206
311,medqa,DeepSeek-R1-0528-Qwen3-8B,0.8102094240837696
311,medqa,Fin-R1,0.581151832460733
311,medqa,GLM-Z1-9B-0414,0.6897905759162304
311,medqa,Intern-S1-mini,0.6727748691099477
311,medqa,Qwen2.5-Coder-7B-Instruct,0.4908376963350785
311,medqa,Qwen3-8B,0.7630890052356021
311,medqa,gemma-2-9b-it,0.6452879581151832
311,medqa,glm-4-9b-chat,0.6164921465968587
311,meld,DeepSeek-R1-0528-Qwen3-8B,0.5345060893098782
311,meld,Fin-R1,0.550744248985115
311,meld,GLM-Z1-9B-0414,0.503382949932341
311,meld,Intern-S1-mini,0.5196211096075778
311,meld,Qwen2.5-Coder-7B-Instruct,0.5561569688768606
311,meld,Qwen3-8B,0.5737483085250338
311,meld,gemma-2-9b-it,0.571041948579161
311,meld,glm-4-9b-chat,0.5588633288227334
312,emorynlp,DeepSeek-R1-0528-Qwen3-8B,0.38995215311004783
312,emorynlp,Fin-R1,0.4019138755980861
312,emorynlp,GLM-Z1-9B-0414,0.34210526315789475
312,emorynlp,Intern-S1-mini,0.35645933014354064
312,emorynlp,Qwen2.5-Coder-7B-Instruct,0.361244019138756
312,emorynlp,Qwen3-8B,0.37799043062200954
312,emorynlp,gemma-2-9b-it,0.39473684210526316
312,emorynlp,glm-4-9b-chat,0.38516746411483255
312,finqa,DeepSeek-R1-0528-Qwen3-8B,0.7296511627906976
312,finqa,Fin-R1,0.7122093023255814
312,finqa,GLM-Z1-9B-0414,0.7093023255813954
312,finqa,Intern-S1-mini,0.7296511627906976
312,finqa,Qwen2.5-Coder-7B-Instruct,0.6453488372093024
312,finqa,Qwen3-8B,0.748546511627907
312,finqa,gemma-2-9b-it,0.6366279069767442
312,finqa,glm-4-9b-chat,0.5625
312,humaneval,DeepSeek-R1-0528-Qwen3-8B,0.25510204081632654
312,humaneval,Fin-R1,0.7448979591836735
312,humaneval,GLM-Z1-9B-0414,0.6224489795918368
312,humaneval,Intern-S1-mini,0.4489795918367347
312,humaneval,Qwen2.5-Coder-7B-Instruct,0.9081632653061225
312,humaneval,Qwen3-8B,0.6122448979591837
312,humaneval,gemma-2-9b-it,0.6224489795918368
312,humaneval,glm-4-9b-chat,0.7653061224489796
312,korbench,DeepSeek-R1-0528-Qwen3-8B,0.5653333333333334
312,korbench,Fin-R1,0.344
312,korbench,GLM-Z1-9B-0414,0.5573333333333333
312,korbench,Intern-S1-mini,0.604
312,korbench,Qwen2.5-Coder-7B-Instruct,0.3546666666666667
312,korbench,Qwen3-8B,0.5413333333333333
312,korbench,gemma-2-9b-it,0.36666666666666664
312,korbench,glm-4-9b-chat,0.376
312,math500,DeepSeek-R1-0528-Qwen3-8B,0.9533333333333334
312,math500,Fin-R1,0.7666666666666667
312,math500,GLM-Z1-9B-0414,0.9333333333333333
312,math500,Intern-S1-mini,0.92
312,math500,Qwen2.5-Coder-7B-Instruct,0.6366666666666667
312,math500,Qwen3-8B,0.94
312,math500,gemma-2-9b-it,0.48
312,math500,glm-4-9b-chat,0.51
312,mbpp,DeepSeek-R1-0528-Qwen3-8B,0.3647260273972603
